lemma,count
opportunity,21
student,13
way,12
solution,9
alternative,8
service,8
insight,7
example,6
help,6
program,6
suggestion,5
advice,5
"",5
challenge,5
experience,5
model,5
teacher,5
support,5
course,5
option,5
training,5
incentive,4
choice,4
protection,4
variety,4
degree,4
music,4
lesson,4
benefit,4
view,4
tea,4
glimpse,4
information,4
method,4
study,4
hope,4
problem,4
job,4
bee,3
relief,3
graduate,3
inducement,3
worker,3
canon,3
development,3
prospect,3
assessment,3
individual,3
explanation,3
member,3
talent,3
--,3
care,3
kind,3
insurance,3
clue,3
health,3
price,3
defense,3
analysis,3
//,3
assistance,3
vision,3
aid,3
food,3
version,3
concentration,3
future,3
story,3
quality,3
proposal,3
knowledge,2
opinion,2
pound,2
guest,2
teaching,2
answer,2
charity,2
girl,2
product,2
role,2
computer,2
master,2
court,2
prize,2
perspective,2
country,2
document,2
standard,2
money,2
data,2
audience,2
air,2
council,2
hand,2
semester,2
criticism,2
attendees,2
definition,2
commentary,2
party,2
description,2
participation,2
strategy,2
argument,2
pleasure,2
employment,2
contrast,2
class,2
test,2
advantage,2
command,2
college,2
demonstration,2
longevity,2
world,2
philosophy,2
gift,2
comfort,2
spirit,2
chair,2
specialty,2
control,2
cigarette,2
collection,2
child,2
office,2
globalization,2
amendment,2
client,2
package,2
change,2
reader,2
people,2
growth,2
education,2
window,2
evidence,2
resolution,2
school,1
workshop,1
doctrine,1
recognition,1
medium,1
delight,1
promise,1
art,1
trooper,1
contribution,1
farm,1
effort,1
innocence,1
fatherland,1
image,1
circuitry,1
stiffness,1
oil,1
bidder,1
contract,1
letter,1
spot,1
ethnography,1
memory,1
american-style,1
teen,1
conclusion,1
assistant,1
center,1
energy,1
culture,1
rasch,1
736-page,1
scroll,1
villager,1
immersion,1
observation,1
list,1
mother,1
handbook,1
truth,1
introduction,1
reassurance,1
deacon,1
rise,1
duty,1
dance,1
evaluation,1
objective,1
possibility,1
aspect,1
leadership,1
space-based,1
picture,1
camp,1
parchment,1
substitute,1
dish,1
award,1
unity,1
editor,1
technique,1
estimate,1
reason,1
surroundings,1
resource,1
book,1
universe,1
testimony,1
hostage,1
grad,1
detail,1
provision,1
approach,1
conviviality,1
prediction,1
liberty,1
lift,1
management,1
satisfaction,1
spacer,1
drug,1
marketer,1
maturity,1
reward,1
reservoir,1
candidate,1
invitation,1
start,1
card,1
basis,1
salary,1
cross-training,1
duke,1
studylink,1
credit,1
same-sex,1
tent,1
section,1
situation,1
breakfast,1
concrete,1
takeout,1
exploration,1
jury,1
authority,1
lobbyist,1
research,1
record,1
affirmative,1
position,1
mouthful,1
female,1
exclusion,1
mercy,1
use,1
wealth,1
can,1
classroom,1
70-page,1
success,1
doctor,1
krugman,1
manner,1
reality,1
revelation,1
father,1
marriage,1
sound,1
verse,1
incident,1
body,1
delimitation,1
salute,1
excursion,1
subscription,1
wound,1
fix,1
orientation,1
statement,1
skill,1
remedy,1
paper,1
participant,1
element,1
military,1
bronswerk,1
major,1
dignity,1
power,1
confirmation,1
male,1
recipient,1
reaction,1
idea,1
matching,1
border,1
career,1
morsel,1
self-congratulation,1
machine,1
stanza,1
incumbent,1
term,1
internet,1
reference,1
congress,1
size,1
instructor,1
entrant,1
proof,1
action,1
critique,1
relation,1
regret,1
refinement,1
grasshopper,1
professor,1
feminist,1
real-time,1
application,1
testing,1
sympathy,1
tribe,1
curriculum,1
treasure,1
experimentation,1
push-button,1
twenty-one-gun,1
family,1
conceptualization,1
partner,1
tip,1
framework,1
origin,1
creel,1
grant,1
entry,1
jazz,1
moral,1
group,1
dissipation,1
tool,1
retirement,1
consideration,1
library,1
space,1
chance,1
consensus,1
interest,1
venue,1
horizon,1
recapitulation,1
landlord,1
network,1
conference,1
statistics,1
animal,1
menc,1
scale,1
number,1
praise,1
passage,1
ideology,1
washer,1
fire,1
film,1
quarantine,1
recommendation,1
attorney,1
legitimacy,1
hegemony,1
coupon,1
question,1
supermarket,1
no-brainer,1
relationship,1
work,1
mailman,1
resistance,1
guidance,1
report,1
freshmen,1
activity,1
series,1
assertion,1
bean,1
tune,1
lockout-tagout,1
janitor,1
instrument,1
system,1
amenity,1
precision,1
counsel,1
lecture,1
ensemble,1
remembrance,1
migrant,1
sport,1
capability,1
interpret,1
courthouse,1
farmer,1
invocation,1
field,1
architecture,1
part,1
well,1
photography,1
savior,1
proposition,1
hospital,1
harvest,1
history,1
department,1
zithromax,1
stone,1
ring,1
rule,1
preference,1
president,1
reflection,1
luxury,1
illustration,1
station,1
citizenship,1
rector,1
secretary,1
collaboration,1
cooperation,1
dogma,1
state,1
hunter,1
peek,1
seat,1
relative,1
analogy,1
preparation,1
city,1
industry,1
innovation,1
effectiveness,1
duval,1
interpretation,1
scholarship,1
grade,1
visitor,1
form,1
spectacle,1
agribusiness,1
merit,1
capstone,1
counseling,1
plan,1
ancestor,1
bed,1
ant,1
dealing,1
mine,1
eighteen-hole,1
speaker,1
emergency,1
sign,1
volunteer,1
improvement,1
oration,1
sanctuary,1
investor,1
patient,1
brochure,1
particular,1
affiliate,1
inmate,1
comparison,1
substance,1
stem,1
performance,1
case,1
neha,1
notary,1
expression,1
physician,1
cost,1
kindermusik,1
score,1
coverage,1
sheet,1
usf,1
ride,1
pin-site,1
refuge,1
guideline,1
firm,1
concession,1
water,1
encouragement,1
environment,1
database,1
commercial,1
snack,1
countess,1
foundation,1
bill,1
flexibility,1
danger,1
studio,1
stopgap,1
engineer,1
home,1
practice,1
word,1
learning,1
bait,1
temperature,1
earfuls,1
provocation,1
avenue,1
profile,1
fugue,1
certitude,1
captor,1
hoist,1
church,1
slick,1
candide,1
contest,1
treatment,1
specialization,1
security,1
hook,1
mean,1
ritual,1
composer,1
white,1
steel,1
yield,1
repayment,1
rehabilitation,1
mission,1
agent,1
narratology,1
measurement,1
commission,1
hysteria,1
criminal-defense,1
memento,1
advance,1
diversity,1
bus,1
sinecure,1
undergraduate,1
composition,1
