lemma,count
hand,16
"",15
end,14
death,13
thing,11
way,10
foot,9
use,8
work,8
man,7
bed,7
place,7
position,7
laundry,6
order,6
explanation,6
side,5
action,5
back,5
room,5
right,5
head,5
practice,5
child,4
wood,4
stop,4
strain,4
form,4
hypothesis,4
word,4
test,4
clothes,4
paper,4
price,4
fire,4
thumb,4
reach,3
throne,3
pressure,3
money,3
basis,3
war,3
effect,3
surface,3
market,3
pack,3
sea,3
artist,3
book,3
area,3
question,3
cold,3
front,3
top,3
screw,3
system,3
study,3
emphasis,3
measure,3
cutting,3
term,3
vise,3
coat,2
clothing,2
tooth,2
peace,2
candidate,2
trouble,2
jeopardy,2
people,2
boot,2
castle,2
issue,2
fat,2
mood,2
other,2
mouth,2
rule,2
footing,2
finger,2
piece,2
faculty,2
sale,2
appearance,2
drawing,2
nose,2
problem,2
french,2
crack,2
hope,2
file,2
police,2
article,2
building,2
show,2
person,2
land,2
trust,2
program,2
effort,2
production,2
corrective,2
service,2
public,2
rebellion,2
disturbance,2
sign,2
mother,2
aspect,2
set,2
table,2
policy,2
cover,2
american,2
flat,2
art,2
idea,2
society,2
brake,2
hip,2
blade,2
square,2
face,2
argument,2
group,2
dish,2
dowel,2
field,2
card,2
capital,2
corner,2
purpose,2
food,2
refrigerator,2
turmoil,2
risk,2
proposal,2
present,2
eye,2
sheet,2
house,2
toy,1
theory,1
consequence,1
pounce,1
host,1
revolution,1
sandwich,1
farm,1
stout,1
share,1
government,1
fly,1
hall,1
sand,1
opposition,1
sum,1
monastery,1
macaque,1
formula,1
candle,1
legislation,1
spot,1
free-market,1
flight,1
poster,1
brigade,1
defense,1
forest,1
grocery,1
lid,1
soul,1
ice,1
center,1
ear,1
woe,1
energy,1
burn,1
mail,1
list,1
edge,1
poverty,1
freezer,1
homework,1
dime,1
subject,1
truth,1
wire,1
peer,1
lie,1
acquisition,1
nature,1
lip,1
splint,1
possibility,1
community,1
module,1
premium,1
height,1
household,1
bloud,1
ewe,1
picture,1
blood,1
chicken,1
pot,1
coffer,1
netting,1
seal,1
item,1
garb,1
care,1
think,1
stomach,1
technique,1
save,1
sin,1
mill,1
testimony,1
contractor,1
company,1
bedmaking,1
garment,1
cry,1
faith,1
serve,1
water-driven,1
tendency,1
width,1
detail,1
analysis,1
path,1
liberty,1
dinner,1
arm,1
brother,1
road,1
uproar,1
dog,1
